sample_id,source_form,synthetic_image,ground_truth_mask,anomaly_type,label,mask_pixels,raw_anomaly_score,anomaly_score_0_100
synthetic_form_00147,m06-091,data\synthetic_form_anomalies\images\synthetic_form_00147.png,data\synthetic_form_anomalies\masks\synthetic_form_00147_mask.png,thickening,1,4609,0.6792624,26.111084
synthetic_form_00148,e06-049,data\synthetic_form_anomalies\images\synthetic_form_00148.png,data\synthetic_form_anomalies\masks\synthetic_form_00148_mask.png,blur,1,4136,0.8925058,40.157272
synthetic_form_00149,n03-066,data\synthetic_form_anomalies\images\synthetic_form_00149.png,data\synthetic_form_anomalies\masks\synthetic_form_00149_mask.png,blur,1,4073,1.0460246,50.269444
synthetic_form_00150,g06-042k,data\synthetic_form_anomalies\images\synthetic_form_00150.png,data\synthetic_form_anomalies\masks\synthetic_form_00150_mask.png,blur,1,5770,0.7926515,33.579937
synthetic_form_00151,p02-139,data\synthetic_form_anomalies\images\synthetic_form_00151.png,data\synthetic_form_anomalies\masks\synthetic_form_00151_mask.png,blur,1,2715,0.8362646,36.45271
synthetic_form_00152,d04-047,data\synthetic_form_anomalies\images\synthetic_form_00152.png,data\synthetic_form_anomalies\masks\synthetic_form_00152_mask.png,blur,1,16846,1.3321762,69.11805
synthetic_form_00153,b04-040,data\synthetic_form_anomalies\images\synthetic_form_00153.png,data\synthetic_form_anomalies\masks\synthetic_form_00153_mask.png,thinning,1,4613,0.62738943,22.694248
synthetic_form_00154,r03-110,data\synthetic_form_anomalies\images\synthetic_form_00154.png,data\synthetic_form_anomalies\masks\synthetic_form_00154_mask.png,blur,1,7899,0.7622693,31.57869
synthetic_form_00155,b01-023,data\synthetic_form_anomalies\images\synthetic_form_00155.png,data\synthetic_form_anomalies\masks\synthetic_form_00155_mask.png,blur,1,10517,0.4167709,8.820956
synthetic_form_00156,c03-081e,data\synthetic_form_anomalies\images\synthetic_form_00156.png,data\synthetic_form_anomalies\masks\synthetic_form_00156_mask.png,thinning,1,5511,0.8715504,38.77695
synthetic_form_00157,a02-116,data\synthetic_form_anomalies\images\synthetic_form_00157.png,data\synthetic_form_anomalies\masks\synthetic_form_00157_mask.png,thinning,1,14649,0.3968778,7.5106115
synthetic_form_00158,b01-049,data\synthetic_form_anomalies\images\synthetic_form_00158.png,data\synthetic_form_anomalies\masks\synthetic_form_00158_mask.png,dropout,1,10850,0.9189775,41.900948
synthetic_form_00159,h02-022,data\synthetic_form_anomalies\images\synthetic_form_00159.png,data\synthetic_form_anomalies\masks\synthetic_form_00159_mask.png,thickening,1,2780,1.499736,80.15509
synthetic_form_00160,h02-017,data\synthetic_form_anomalies\images\synthetic_form_00160.png,data\synthetic_form_anomalies\masks\synthetic_form_00160_mask.png,dropout,1,14928,0.5600432,18.2582
synthetic_form_00161,h06-082,data\synthetic_form_anomalies\images\synthetic_form_00161.png,data\synthetic_form_anomalies\masks\synthetic_form_00161_mask.png,thinning,1,11800,0.814282,35.004726
synthetic_form_00162,k07-085,data\synthetic_form_anomalies\images\synthetic_form_00162.png,data\synthetic_form_anomalies\masks\synthetic_form_00162_mask.png,thickening,1,1782,1.2540959,63.97496
synthetic_form_00163,g06-037i,data\synthetic_form_anomalies\images\synthetic_form_00163.png,data\synthetic_form_anomalies\masks\synthetic_form_00163_mask.png,thinning,1,6231,1.251207,63.784664
synthetic_form_00164,g06-050k,data\synthetic_form_anomalies\images\synthetic_form_00164.png,data\synthetic_form_anomalies\masks\synthetic_form_00164_mask.png,dropout,1,8400,0.37344036,5.966804
synthetic_form_00165,f01-066,data\synthetic_form_anomalies\images\synthetic_form_00165.png,data\synthetic_form_anomalies\masks\synthetic_form_00165_mask.png,thickening,1,5732,0.6608965,24.901333
synthetic_form_00166,m03-118,data\synthetic_form_anomalies\images\synthetic_form_00166.png,data\synthetic_form_anomalies\masks\synthetic_form_00166_mask.png,thinning,1,8282,1.6704807,91.401924
synthetic_form_00167,c03-016d,data\synthetic_form_anomalies\images\synthetic_form_00167.png,data\synthetic_form_anomalies\masks\synthetic_form_00167_mask.png,dropout,1,661,0.5018838,14.427282
synthetic_form_00168,g06-050k,data\synthetic_form_anomalies\images\synthetic_form_00168.png,data\synthetic_form_anomalies\masks\synthetic_form_00168_mask.png,thinning,1,2828,0.3977158,7.5658107
synthetic_form_00169,p03-027,data\synthetic_form_anomalies\images\synthetic_form_00169.png,data\synthetic_form_anomalies\masks\synthetic_form_00169_mask.png,thickening,1,10035,0.3812173,6.479066
synthetic_form_00170,d04-071,data\synthetic_form_anomalies\images\synthetic_form_00170.png,data\synthetic_form_anomalies\masks\synthetic_form_00170_mask.png,thinning,1,26830,0.62656516,22.639952
synthetic_form_00171,b03-104,data\synthetic_form_anomalies\images\synthetic_form_00171.png,data\synthetic_form_anomalies\masks\synthetic_form_00171_mask.png,blur,1,2576,0.6442764,23.80658
synthetic_form_00172,b06-019,data\synthetic_form_anomalies\images\synthetic_form_00172.png,data\synthetic_form_anomalies\masks\synthetic_form_00172_mask.png,blur,1,6843,1.0845014,52.803886
synthetic_form_00173,l07-065,data\synthetic_form_anomalies\images\synthetic_form_00173.png,data\synthetic_form_anomalies\masks\synthetic_form_00173_mask.png,thickening,1,1208,1.2830073,65.879326
synthetic_form_00174,n06-156,data\synthetic_form_anomalies\images\synthetic_form_00174.png,data\synthetic_form_anomalies\masks\synthetic_form_00174_mask.png,blur,1,18978,0.67078775,25.552862
synthetic_form_00175,h07-030,data\synthetic_form_anomalies\images\synthetic_form_00175.png,data\synthetic_form_anomalies\masks\synthetic_form_00175_mask.png,thickening,1,1993,0.8610302,38.084
synthetic_form_00176,r03-035,data\synthetic_form_anomalies\images\synthetic_form_00176.png,data\synthetic_form_anomalies\masks\synthetic_form_00176_mask.png,thickening,1,6904,0.7155207,28.49939
synthetic_form_00177,d04-021,data\synthetic_form_anomalies\images\synthetic_form_00177.png,data\synthetic_form_anomalies\masks\synthetic_form_00177_mask.png,blur,1,2955,0.9530241,44.143566
synthetic_form_00178,l01-179,data\synthetic_form_anomalies\images\synthetic_form_00178.png,data\synthetic_form_anomalies\masks\synthetic_form_00178_mask.png,dropout,1,14431,0.83063227,36.081703
synthetic_form_00179,j04-012,data\synthetic_form_anomalies\images\synthetic_form_00179.png,data\synthetic_form_anomalies\masks\synthetic_form_00179_mask.png,thinning,1,2121,1.2296476,62.364567
synthetic_form_00180,m04-138,data\synthetic_form_anomalies\images\synthetic_form_00180.png,data\synthetic_form_anomalies\masks\synthetic_form_00180_mask.png,blur,1,3930,1.0002047,47.251324
synthetic_form_00181,g06-031j,data\synthetic_form_anomalies\images\synthetic_form_00181.png,data\synthetic_form_anomalies\masks\synthetic_form_00181_mask.png,thinning,1,4306,0.5599892,18.254644
synthetic_form_00182,g06-031r,data\synthetic_form_anomalies\images\synthetic_form_00182.png,data\synthetic_form_anomalies\masks\synthetic_form_00182_mask.png,dropout,1,3687,0.8573129,37.839146
synthetic_form_00183,k04-050,data\synthetic_form_anomalies\images\synthetic_form_00183.png,data\synthetic_form_anomalies\masks\synthetic_form_00183_mask.png,blur,1,4761,0.6755329,25.865421
synthetic_form_00184,d06-086,data\synthetic_form_anomalies\images\synthetic_form_00184.png,data\synthetic_form_anomalies\masks\synthetic_form_00184_mask.png,thickening,1,5749,0.9647671,44.917072
synthetic_form_00185,k03-138,data\synthetic_form_anomalies\images\synthetic_form_00185.png,data\synthetic_form_anomalies\masks\synthetic_form_00185_mask.png,thinning,1,3468,0.8686834,38.588108
synthetic_form_00186,m03-020,data\synthetic_form_anomalies\images\synthetic_form_00186.png,data\synthetic_form_anomalies\masks\synthetic_form_00186_mask.png,thickening,1,6707,0.59660894,20.66676
synthetic_form_00187,e01-107,data\synthetic_form_anomalies\images\synthetic_form_00187.png,data\synthetic_form_anomalies\masks\synthetic_form_00187_mask.png,dropout,1,2967,0.876772,39.120895
synthetic_form_00188,p02-090,data\synthetic_form_anomalies\images\synthetic_form_00188.png,data\synthetic_form_anomalies\masks\synthetic_form_00188_mask.png,thinning,1,3756,0.5775916,19.4141
synthetic_form_00189,f02-017,data\synthetic_form_anomalies\images\synthetic_form_00189.png,data\synthetic_form_anomalies\masks\synthetic_form_00189_mask.png,thickening,1,14677,0.86213607,38.156837
synthetic_form_00190,b03-087,data\synthetic_form_anomalies\images\synthetic_form_00190.png,data\synthetic_form_anomalies\masks\synthetic_form_00190_mask.png,dropout,1,3046,1.2317938,62.50593
synthetic_form_00191,p03-181,data\synthetic_form_anomalies\images\synthetic_form_00191.png,data\synthetic_form_anomalies\masks\synthetic_form_00191_mask.png,dropout,1,4091,0.9008446,40.706547
synthetic_form_00192,h04-000,data\synthetic_form_anomalies\images\synthetic_form_00192.png,data\synthetic_form_anomalies\masks\synthetic_form_00192_mask.png,thinning,1,7403,0.74512273,30.449257
synthetic_form_00193,c03-096d,data\synthetic_form_anomalies\images\synthetic_form_00193.png,data\synthetic_form_anomalies\masks\synthetic_form_00193_mask.png,thinning,1,6566,0.5865349,20.003191
synthetic_form_00194,e04-015,data\synthetic_form_anomalies\images\synthetic_form_00194.png,data\synthetic_form_anomalies\masks\synthetic_form_00194_mask.png,blur,1,6639,0.7673497,31.913332
synthetic_form_00195,a01-007,data\synthetic_form_anomalies\images\synthetic_form_00195.png,data\synthetic_form_anomalies\masks\synthetic_form_00195_mask.png,dropout,1,15939,0.7492267,30.719582
synthetic_form_00196,b06-071,data\synthetic_form_anomalies\images\synthetic_form_00196.png,data\synthetic_form_anomalies\masks\synthetic_form_00196_mask.png,blur,1,12721,1.2013645,60.501575
synthetic_form_00197,f07-013,data\synthetic_form_anomalies\images\synthetic_form_00197.png,data\synthetic_form_anomalies\masks\synthetic_form_00197_mask.png,dropout,1,14487,0.87598646,39.069157
synthetic_form_00198,g06-101,data\synthetic_form_anomalies\images\synthetic_form_00198.png,data\synthetic_form_anomalies\masks\synthetic_form_00198_mask.png,thinning,1,3163,1.1222792,55.292286
synthetic_form_00199,d04-071,data\synthetic_form_anomalies\images\synthetic_form_00199.png,data\synthetic_form_anomalies\masks\synthetic_form_00199_mask.png,thickening,1,2017,0.64804256,24.054653
synthetic_form_00200,r06-053,data\synthetic_form_anomalies\images\synthetic_form_00200.png,data\synthetic_form_anomalies\masks\synthetic_form_00200_mask.png,dropout,1,8045,0.45646828,11.435794
synthetic_form_00201,n03-066,data\synthetic_form_anomalies\images\synthetic_form_00201.png,data\synthetic_form_anomalies\masks\synthetic_form_00201_mask.png,thickening,1,5115,1.0420201,50.005676
synthetic_form_00202,h07-037,data\synthetic_form_anomalies\images\synthetic_form_00202.png,data\synthetic_form_anomalies\masks\synthetic_form_00202_mask.png,dropout,1,3374,0.7168112,28.584394
synthetic_form_00203,b01-018,data\synthetic_form_anomalies\images\synthetic_form_00203.png,data\synthetic_form_anomalies\masks\synthetic_form_00203_mask.png,thinning,1,4560,0.8818511,39.455456
synthetic_form_00204,n02-037,data\synthetic_form_anomalies\images\synthetic_form_00204.png,data\synthetic_form_anomalies\masks\synthetic_form_00204_mask.png,blur,1,7891,0.5954186,20.58835
synthetic_form_00205,f07-039a,data\synthetic_form_anomalies\images\synthetic_form_00205.png,data\synthetic_form_anomalies\masks\synthetic_form_00205_mask.png,thickening,1,5375,0.56939846,18.874424
synthetic_form_00206,n04-084,data\synthetic_form_anomalies\images\synthetic_form_00206.png,data\synthetic_form_anomalies\masks\synthetic_form_00206_mask.png,dropout,1,4178,0.76428235,31.711287
synthetic_form_00207,k02-112,data\synthetic_form_anomalies\images\synthetic_form_00207.png,data\synthetic_form_anomalies\masks\synthetic_form_00207_mask.png,thinning,1,5987,1.2092017,61.017807
synthetic_form_00208,d04-008,data\synthetic_form_anomalies\images\synthetic_form_00208.png,data\synthetic_form_anomalies\masks\synthetic_form_00208_mask.png,thickening,1,8365,1.1258545,55.52779
synthetic_form_00209,c03-003b,data\synthetic_form_anomalies\images\synthetic_form_00209.png,data\synthetic_form_anomalies\masks\synthetic_form_00209_mask.png,thickening,1,2734,0.7386084,30.020163
synthetic_form_00210,a03-066,data\synthetic_form_anomalies\images\synthetic_form_00210.png,data\synthetic_form_anomalies\masks\synthetic_form_00210_mask.png,dropout,1,6258,0.95219755,44.089127
synthetic_form_00211,b06-049,data\synthetic_form_anomalies\images\synthetic_form_00211.png,data\synthetic_form_anomalies\masks\synthetic_form_00211_mask.png,thinning,1,6809,0.9663491,45.021282
synthetic_form_00212,c03-021b,data\synthetic_form_anomalies\images\synthetic_form_00212.png,data\synthetic_form_anomalies\masks\synthetic_form_00212_mask.png,thinning,1,21736,0.6611829,24.920198
synthetic_form_00213,l04-052,data\synthetic_form_anomalies\images\synthetic_form_00213.png,data\synthetic_form_anomalies\masks\synthetic_form_00213_mask.png,blur,1,9427,0.6609082,24.902107
synthetic_form_00214,g07-007b,data\synthetic_form_anomalies\images\synthetic_form_00214.png,data\synthetic_form_anomalies\masks\synthetic_form_00214_mask.png,dropout,1,10175,0.5363813,16.699608
synthetic_form_00215,e04-132,data\synthetic_form_anomalies\images\synthetic_form_00215.png,data\synthetic_form_anomalies\masks\synthetic_form_00215_mask.png,blur,1,4158,0.64401054,23.789068
synthetic_form_00216,l04-106,data\synthetic_form_anomalies\images\synthetic_form_00216.png,data\synthetic_form_anomalies\masks\synthetic_form_00216_mask.png,blur,1,10417,0.97364926,45.502136
synthetic_form_00217,g06-115,data\synthetic_form_anomalies\images\synthetic_form_00217.png,data\synthetic_form_anomalies\masks\synthetic_form_00217_mask.png,dropout,1,1203,1.071696,51.960407
synthetic_form_00218,h04-007,data\synthetic_form_anomalies\images\synthetic_form_00218.png,data\synthetic_form_anomalies\masks\synthetic_form_00218_mask.png,blur,1,10871,0.8711438,38.75018
synthetic_form_00219,l01-143,data\synthetic_form_anomalies\images\synthetic_form_00219.png,data\synthetic_form_anomalies\masks\synthetic_form_00219_mask.png,thickening,1,4715,0.9847218,46.231476
synthetic_form_00220,g06-026a,data\synthetic_form_anomalies\images\synthetic_form_00220.png,data\synthetic_form_anomalies\masks\synthetic_form_00220_mask.png,thickening,1,3813,0.56434065,18.54127
synthetic_form_00221,r06-057,data\synthetic_form_anomalies\images\synthetic_form_00221.png,data\synthetic_form_anomalies\masks\synthetic_form_00221_mask.png,thinning,1,7677,0.30071467,1.1764153
synthetic_form_00222,c06-138,data\synthetic_form_anomalies\images\synthetic_form_00222.png,data\synthetic_form_anomalies\masks\synthetic_form_00222_mask.png,thinning,1,8223,1.0713587,51.938187
synthetic_form_00223,m04-019,data\synthetic_form_anomalies\images\synthetic_form_00223.png,data\synthetic_form_anomalies\masks\synthetic_form_00223_mask.png,dropout,1,2324,0.71289444,28.3264
synthetic_form_00224,a02-008,data\synthetic_form_anomalies\images\synthetic_form_00224.png,data\synthetic_form_anomalies\masks\synthetic_form_00224_mask.png,thickening,1,3501,0.67970896,26.140495
synthetic_form_00225,f04-079,data\synthetic_form_anomalies\images\synthetic_form_00225.png,data\synthetic_form_anomalies\masks\synthetic_form_00225_mask.png,thinning,1,2675,0.87733775,39.15816
synthetic_form_00226,j06-030,data\synthetic_form_anomalies\images\synthetic_form_00226.png,data\synthetic_form_anomalies\masks\synthetic_form_00226_mask.png,blur,1,3372,0.8841866,39.609295
synthetic_form_00227,h02-043,data\synthetic_form_anomalies\images\synthetic_form_00227.png,data\synthetic_form_anomalies\masks\synthetic_form_00227_mask.png,blur,1,2272,0.55008745,17.60242
synthetic_form_00228,b03-104,data\synthetic_form_anomalies\images\synthetic_form_00228.png,data\synthetic_form_anomalies\masks\synthetic_form_00228_mask.png,thinning,1,1555,0.64370894,23.769203
synthetic_form_00229,k04-119,data\synthetic_form_anomalies\images\synthetic_form_00229.png,data\synthetic_form_anomalies\masks\synthetic_form_00229_mask.png,thickening,1,1867,0.56189185,18.379969
synthetic_form_00230,k02-023,data\synthetic_form_anomalies\images\synthetic_form_00230.png,data\synthetic_form_anomalies\masks\synthetic_form_00230_mask.png,blur,1,11512,0.9627137,44.78182
synthetic_form_00231,l04-071,data\synthetic_form_anomalies\images\synthetic_form_00231.png,data\synthetic_form_anomalies\masks\synthetic_form_00231_mask.png,thickening,1,19721,0.99186885,46.702248
synthetic_form_00232,d04-071,data\synthetic_form_anomalies\images\synthetic_form_00232.png,data\synthetic_form_anomalies\masks\synthetic_form_00232_mask.png,blur,1,8014,0.6472701,24.003773
synthetic_form_00233,m01-115,data\synthetic_form_anomalies\images\synthetic_form_00233.png,data\synthetic_form_anomalies\masks\synthetic_form_00233_mask.png,dropout,1,6885,0.62449914,22.503866
synthetic_form_00234,p02-121,data\synthetic_form_anomalies\images\synthetic_form_00234.png,data\synthetic_form_anomalies\masks\synthetic_form_00234_mask.png,thickening,1,8676,0.6885551,26.723188
