sample_id,source_form,synthetic_image,ground_truth_mask,anomaly_type,label,mask_pixels
synthetic_form_00664,b05-042,data\synthetic_form_anomalies\images\synthetic_form_00664.png,data\synthetic_form_anomalies\masks\synthetic_form_00664_mask.png,thickening,1,8813
synthetic_form_00665,k07-185,data\synthetic_form_anomalies\images\synthetic_form_00665.png,data\synthetic_form_anomalies\masks\synthetic_form_00665_mask.png,thinning,1,9910
synthetic_form_00666,e01-025,data\synthetic_form_anomalies\images\synthetic_form_00666.png,data\synthetic_form_anomalies\masks\synthetic_form_00666_mask.png,blur,1,11127
synthetic_form_00667,f04-011,data\synthetic_form_anomalies\images\synthetic_form_00667.png,data\synthetic_form_anomalies\masks\synthetic_form_00667_mask.png,thickening,1,3861
synthetic_form_00668,b05-062,data\synthetic_form_anomalies\images\synthetic_form_00668.png,data\synthetic_form_anomalies\masks\synthetic_form_00668_mask.png,thickening,1,2953
synthetic_form_00669,g06-050i,data\synthetic_form_anomalies\images\synthetic_form_00669.png,data\synthetic_form_anomalies\masks\synthetic_form_00669_mask.png,thickening,1,4629
synthetic_form_00670,g02-059,data\synthetic_form_anomalies\images\synthetic_form_00670.png,data\synthetic_form_anomalies\masks\synthetic_form_00670_mask.png,dropout,1,6805
synthetic_form_00671,e01-081,data\synthetic_form_anomalies\images\synthetic_form_00671.png,data\synthetic_form_anomalies\masks\synthetic_form_00671_mask.png,blur,1,5821
synthetic_form_00672,p03-004,data\synthetic_form_anomalies\images\synthetic_form_00672.png,data\synthetic_form_anomalies\masks\synthetic_form_00672_mask.png,thinning,1,3967
synthetic_form_00673,b06-068,data\synthetic_form_anomalies\images\synthetic_form_00673.png,data\synthetic_form_anomalies\masks\synthetic_form_00673_mask.png,blur,1,22880
synthetic_form_00674,g06-026b,data\synthetic_form_anomalies\images\synthetic_form_00674.png,data\synthetic_form_anomalies\masks\synthetic_form_00674_mask.png,blur,1,1444
synthetic_form_00675,c03-016e,data\synthetic_form_anomalies\images\synthetic_form_00675.png,data\synthetic_form_anomalies\masks\synthetic_form_00675_mask.png,thinning,1,15197
synthetic_form_00676,g07-022a,data\synthetic_form_anomalies\images\synthetic_form_00676.png,data\synthetic_form_anomalies\masks\synthetic_form_00676_mask.png,thickening,1,18938
synthetic_form_00677,a04-027,data\synthetic_form_anomalies\images\synthetic_form_00677.png,data\synthetic_form_anomalies\masks\synthetic_form_00677_mask.png,thinning,1,7948
synthetic_form_00678,g06-026k,data\synthetic_form_anomalies\images\synthetic_form_00678.png,data\synthetic_form_anomalies\masks\synthetic_form_00678_mask.png,blur,1,6108
synthetic_form_00679,a05-039,data\synthetic_form_anomalies\images\synthetic_form_00679.png,data\synthetic_form_anomalies\masks\synthetic_form_00679_mask.png,dropout,1,6432
synthetic_form_00680,b04-169,data\synthetic_form_anomalies\images\synthetic_form_00680.png,data\synthetic_form_anomalies\masks\synthetic_form_00680_mask.png,thickening,1,19697
synthetic_form_00681,g07-014b,data\synthetic_form_anomalies\images\synthetic_form_00681.png,data\synthetic_form_anomalies\masks\synthetic_form_00681_mask.png,dropout,1,10301
synthetic_form_00682,r02-006,data\synthetic_form_anomalies\images\synthetic_form_00682.png,data\synthetic_form_anomalies\masks\synthetic_form_00682_mask.png,dropout,1,3664
synthetic_form_00683,n06-074,data\synthetic_form_anomalies\images\synthetic_form_00683.png,data\synthetic_form_anomalies\masks\synthetic_form_00683_mask.png,thinning,1,2264
synthetic_form_00684,e04-008,data\synthetic_form_anomalies\images\synthetic_form_00684.png,data\synthetic_form_anomalies\masks\synthetic_form_00684_mask.png,thickening,1,4834
synthetic_form_00685,m02-095,data\synthetic_form_anomalies\images\synthetic_form_00685.png,data\synthetic_form_anomalies\masks\synthetic_form_00685_mask.png,dropout,1,4553
synthetic_form_00686,g06-031r,data\synthetic_form_anomalies\images\synthetic_form_00686.png,data\synthetic_form_anomalies\masks\synthetic_form_00686_mask.png,thickening,1,8022
synthetic_form_00687,e04-043,data\synthetic_form_anomalies\images\synthetic_form_00687.png,data\synthetic_form_anomalies\masks\synthetic_form_00687_mask.png,thinning,1,4929
synthetic_form_00688,m04-072,data\synthetic_form_anomalies\images\synthetic_form_00688.png,data\synthetic_form_anomalies\masks\synthetic_form_00688_mask.png,dropout,1,4992
synthetic_form_00689,p03-121,data\synthetic_form_anomalies\images\synthetic_form_00689.png,data\synthetic_form_anomalies\masks\synthetic_form_00689_mask.png,dropout,1,8962
synthetic_form_00690,f07-084a,data\synthetic_form_anomalies\images\synthetic_form_00690.png,data\synthetic_form_anomalies\masks\synthetic_form_00690_mask.png,dropout,1,5387
synthetic_form_00691,e02-025,data\synthetic_form_anomalies\images\synthetic_form_00691.png,data\synthetic_form_anomalies\masks\synthetic_form_00691_mask.png,thinning,1,6418
synthetic_form_00692,e04-062,data\synthetic_form_anomalies\images\synthetic_form_00692.png,data\synthetic_form_anomalies\masks\synthetic_form_00692_mask.png,blur,1,28590
synthetic_form_00693,l04-066,data\synthetic_form_anomalies\images\synthetic_form_00693.png,data\synthetic_form_anomalies\masks\synthetic_form_00693_mask.png,thinning,1,6015
synthetic_form_00694,e01-102,data\synthetic_form_anomalies\images\synthetic_form_00694.png,data\synthetic_form_anomalies\masks\synthetic_form_00694_mask.png,thinning,1,4592
synthetic_form_00695,g01-043,data\synthetic_form_anomalies\images\synthetic_form_00695.png,data\synthetic_form_anomalies\masks\synthetic_form_00695_mask.png,blur,1,1677
synthetic_form_00696,r03-096,data\synthetic_form_anomalies\images\synthetic_form_00696.png,data\synthetic_form_anomalies\masks\synthetic_form_00696_mask.png,thickening,1,9784
synthetic_form_00697,p02-115,data\synthetic_form_anomalies\images\synthetic_form_00697.png,data\synthetic_form_anomalies\masks\synthetic_form_00697_mask.png,thinning,1,9878
synthetic_form_00698,h06-085,data\synthetic_form_anomalies\images\synthetic_form_00698.png,data\synthetic_form_anomalies\masks\synthetic_form_00698_mask.png,dropout,1,2262
synthetic_form_00699,a02-046,data\synthetic_form_anomalies\images\synthetic_form_00699.png,data\synthetic_form_anomalies\masks\synthetic_form_00699_mask.png,thinning,1,5686
synthetic_form_00700,j04-111,data\synthetic_form_anomalies\images\synthetic_form_00700.png,data\synthetic_form_anomalies\masks\synthetic_form_00700_mask.png,thinning,1,1651
synthetic_form_00701,f07-046a,data\synthetic_form_anomalies\images\synthetic_form_00701.png,data\synthetic_form_anomalies\masks\synthetic_form_00701_mask.png,thickening,1,17435
synthetic_form_00702,b06-064,data\synthetic_form_anomalies\images\synthetic_form_00702.png,data\synthetic_form_anomalies\masks\synthetic_form_00702_mask.png,thickening,1,3316
synthetic_form_00703,g04-003,data\synthetic_form_anomalies\images\synthetic_form_00703.png,data\synthetic_form_anomalies\masks\synthetic_form_00703_mask.png,thickening,1,11681
synthetic_form_00704,e07-098,data\synthetic_form_anomalies\images\synthetic_form_00704.png,data\synthetic_form_anomalies\masks\synthetic_form_00704_mask.png,dropout,1,4709
synthetic_form_00705,m04-222,data\synthetic_form_anomalies\images\synthetic_form_00705.png,data\synthetic_form_anomalies\masks\synthetic_form_00705_mask.png,thinning,1,5351
synthetic_form_00706,d01-085,data\synthetic_form_anomalies\images\synthetic_form_00706.png,data\synthetic_form_anomalies\masks\synthetic_form_00706_mask.png,dropout,1,7449
synthetic_form_00707,f01-081,data\synthetic_form_anomalies\images\synthetic_form_00707.png,data\synthetic_form_anomalies\masks\synthetic_form_00707_mask.png,thinning,1,8792
synthetic_form_00708,r02-081,data\synthetic_form_anomalies\images\synthetic_form_00708.png,data\synthetic_form_anomalies\masks\synthetic_form_00708_mask.png,dropout,1,12518
synthetic_form_00709,k07-185,data\synthetic_form_anomalies\images\synthetic_form_00709.png,data\synthetic_form_anomalies\masks\synthetic_form_00709_mask.png,blur,1,10250
synthetic_form_00710,m01-131,data\synthetic_form_anomalies\images\synthetic_form_00710.png,data\synthetic_form_anomalies\masks\synthetic_form_00710_mask.png,thickening,1,20923
synthetic_form_00711,b06-008,data\synthetic_form_anomalies\images\synthetic_form_00711.png,data\synthetic_form_anomalies\masks\synthetic_form_00711_mask.png,thinning,1,6399
synthetic_form_00712,f04-024,data\synthetic_form_anomalies\images\synthetic_form_00712.png,data\synthetic_form_anomalies\masks\synthetic_form_00712_mask.png,blur,1,12624
synthetic_form_00713,g06-050c,data\synthetic_form_anomalies\images\synthetic_form_00713.png,data\synthetic_form_anomalies\masks\synthetic_form_00713_mask.png,thinning,1,5708
synthetic_form_00714,g01-016,data\synthetic_form_anomalies\images\synthetic_form_00714.png,data\synthetic_form_anomalies\masks\synthetic_form_00714_mask.png,thickening,1,8526
synthetic_form_00715,g06-011o,data\synthetic_form_anomalies\images\synthetic_form_00715.png,data\synthetic_form_anomalies\masks\synthetic_form_00715_mask.png,thinning,1,12226
synthetic_form_00716,h06-089,data\synthetic_form_anomalies\images\synthetic_form_00716.png,data\synthetic_form_anomalies\masks\synthetic_form_00716_mask.png,dropout,1,6371
synthetic_form_00717,b01-033,data\synthetic_form_anomalies\images\synthetic_form_00717.png,data\synthetic_form_anomalies\masks\synthetic_form_00717_mask.png,thinning,1,18620
synthetic_form_00718,g06-050m,data\synthetic_form_anomalies\images\synthetic_form_00718.png,data\synthetic_form_anomalies\masks\synthetic_form_00718_mask.png,blur,1,14975
synthetic_form_00719,a01-072u,data\synthetic_form_anomalies\images\synthetic_form_00719.png,data\synthetic_form_anomalies\masks\synthetic_form_00719_mask.png,thickening,1,3094
synthetic_form_00720,c03-007c,data\synthetic_form_anomalies\images\synthetic_form_00720.png,data\synthetic_form_anomalies\masks\synthetic_form_00720_mask.png,thickening,1,3278
synthetic_form_00721,l04-179,data\synthetic_form_anomalies\images\synthetic_form_00721.png,data\synthetic_form_anomalies\masks\synthetic_form_00721_mask.png,dropout,1,3214
synthetic_form_00722,n02-028,data\synthetic_form_anomalies\images\synthetic_form_00722.png,data\synthetic_form_anomalies\masks\synthetic_form_00722_mask.png,thinning,1,9930
synthetic_form_00723,b01-033,data\synthetic_form_anomalies\images\synthetic_form_00723.png,data\synthetic_form_anomalies\masks\synthetic_form_00723_mask.png,dropout,1,4026
synthetic_form_00724,p02-069,data\synthetic_form_anomalies\images\synthetic_form_00724.png,data\synthetic_form_anomalies\masks\synthetic_form_00724_mask.png,blur,1,13692
synthetic_form_00725,n02-127,data\synthetic_form_anomalies\images\synthetic_form_00725.png,data\synthetic_form_anomalies\masks\synthetic_form_00725_mask.png,thickening,1,5016
synthetic_form_00726,g06-018l,data\synthetic_form_anomalies\images\synthetic_form_00726.png,data\synthetic_form_anomalies\masks\synthetic_form_00726_mask.png,thinning,1,6281
synthetic_form_00727,g03-004,data\synthetic_form_anomalies\images\synthetic_form_00727.png,data\synthetic_form_anomalies\masks\synthetic_form_00727_mask.png,blur,1,4851
synthetic_form_00728,n02-154,data\synthetic_form_anomalies\images\synthetic_form_00728.png,data\synthetic_form_anomalies\masks\synthetic_form_00728_mask.png,thinning,1,129
synthetic_form_00729,a01-102u,data\synthetic_form_anomalies\images\synthetic_form_00729.png,data\synthetic_form_anomalies\masks\synthetic_form_00729_mask.png,thickening,1,8727
synthetic_form_00730,b03-109,data\synthetic_form_anomalies\images\synthetic_form_00730.png,data\synthetic_form_anomalies\masks\synthetic_form_00730_mask.png,dropout,1,7434
synthetic_form_00731,h04-078,data\synthetic_form_anomalies\images\synthetic_form_00731.png,data\synthetic_form_anomalies\masks\synthetic_form_00731_mask.png,dropout,1,3522
synthetic_form_00732,c03-087d,data\synthetic_form_anomalies\images\synthetic_form_00732.png,data\synthetic_form_anomalies\masks\synthetic_form_00732_mask.png,thinning,1,6175
synthetic_form_00733,a02-106,data\synthetic_form_anomalies\images\synthetic_form_00733.png,data\synthetic_form_anomalies\masks\synthetic_form_00733_mask.png,blur,1,3755
synthetic_form_00734,d03-117,data\synthetic_form_anomalies\images\synthetic_form_00734.png,data\synthetic_form_anomalies\masks\synthetic_form_00734_mask.png,thinning,1,6848
synthetic_form_00735,a06-008,data\synthetic_form_anomalies\images\synthetic_form_00735.png,data\synthetic_form_anomalies\masks\synthetic_form_00735_mask.png,dropout,1,9375
synthetic_form_00736,l04-130,data\synthetic_form_anomalies\images\synthetic_form_00736.png,data\synthetic_form_anomalies\masks\synthetic_form_00736_mask.png,dropout,1,12171
synthetic_form_00737,j04-061,data\synthetic_form_anomalies\images\synthetic_form_00737.png,data\synthetic_form_anomalies\masks\synthetic_form_00737_mask.png,thinning,1,5869
synthetic_form_00738,e07-076,data\synthetic_form_anomalies\images\synthetic_form_00738.png,data\synthetic_form_anomalies\masks\synthetic_form_00738_mask.png,thinning,1,9638
synthetic_form_00739,g06-050h,data\synthetic_form_anomalies\images\synthetic_form_00739.png,data\synthetic_form_anomalies\masks\synthetic_form_00739_mask.png,thinning,1,10558
synthetic_form_00740,a02-090,data\synthetic_form_anomalies\images\synthetic_form_00740.png,data\synthetic_form_anomalies\masks\synthetic_form_00740_mask.png,thinning,1,2522
synthetic_form_00741,l07-065,data\synthetic_form_anomalies\images\synthetic_form_00741.png,data\synthetic_form_anomalies\masks\synthetic_form_00741_mask.png,thickening,1,7067
synthetic_form_00742,k04-110,data\synthetic_form_anomalies\images\synthetic_form_00742.png,data\synthetic_form_anomalies\masks\synthetic_form_00742_mask.png,blur,1,3623
synthetic_form_00743,j04-019,data\synthetic_form_anomalies\images\synthetic_form_00743.png,data\synthetic_form_anomalies\masks\synthetic_form_00743_mask.png,dropout,1,4371
synthetic_form_00744,b02-105,data\synthetic_form_anomalies\images\synthetic_form_00744.png,data\synthetic_form_anomalies\masks\synthetic_form_00744_mask.png,thickening,1,2310
synthetic_form_00745,k07-085,data\synthetic_form_anomalies\images\synthetic_form_00745.png,data\synthetic_form_anomalies\masks\synthetic_form_00745_mask.png,blur,1,24242
synthetic_form_00746,g06-031o,data\synthetic_form_anomalies\images\synthetic_form_00746.png,data\synthetic_form_anomalies\masks\synthetic_form_00746_mask.png,dropout,1,10624
synthetic_form_00747,a02-042,data\synthetic_form_anomalies\images\synthetic_form_00747.png,data\synthetic_form_anomalies\masks\synthetic_form_00747_mask.png,thinning,1,14768
synthetic_form_00748,a02-053,data\synthetic_form_anomalies\images\synthetic_form_00748.png,data\synthetic_form_anomalies\masks\synthetic_form_00748_mask.png,thickening,1,3560
synthetic_form_00749,h01-027,data\synthetic_form_anomalies\images\synthetic_form_00749.png,data\synthetic_form_anomalies\masks\synthetic_form_00749_mask.png,blur,1,4507
synthetic_form_00750,e07-105,data\synthetic_form_anomalies\images\synthetic_form_00750.png,data\synthetic_form_anomalies\masks\synthetic_form_00750_mask.png,thickening,1,8885
synthetic_form_00751,b05-050,data\synthetic_form_anomalies\images\synthetic_form_00751.png,data\synthetic_form_anomalies\masks\synthetic_form_00751_mask.png,blur,1,5251
synthetic_form_00752,e02-018,data\synthetic_form_anomalies\images\synthetic_form_00752.png,data\synthetic_form_anomalies\masks\synthetic_form_00752_mask.png,thickening,1,7670
synthetic_form_00753,g06-047j,data\synthetic_form_anomalies\images\synthetic_form_00753.png,data\synthetic_form_anomalies\masks\synthetic_form_00753_mask.png,dropout,1,9415
synthetic_form_00754,j01-059,data\synthetic_form_anomalies\images\synthetic_form_00754.png,data\synthetic_form_anomalies\masks\synthetic_form_00754_mask.png,thinning,1,3837
synthetic_form_00755,f02-020,data\synthetic_form_anomalies\images\synthetic_form_00755.png,data\synthetic_form_anomalies\masks\synthetic_form_00755_mask.png,thinning,1,7286
synthetic_form_00756,c03-016d,data\synthetic_form_anomalies\images\synthetic_form_00756.png,data\synthetic_form_anomalies\masks\synthetic_form_00756_mask.png,thickening,1,9224
synthetic_form_00757,a02-004,data\synthetic_form_anomalies\images\synthetic_form_00757.png,data\synthetic_form_anomalies\masks\synthetic_form_00757_mask.png,thinning,1,2066
synthetic_form_00758,g04-032,data\synthetic_form_anomalies\images\synthetic_form_00758.png,data\synthetic_form_anomalies\masks\synthetic_form_00758_mask.png,thickening,1,5948
synthetic_form_00759,a01-128u,data\synthetic_form_anomalies\images\synthetic_form_00759.png,data\synthetic_form_anomalies\masks\synthetic_form_00759_mask.png,dropout,1,4526
synthetic_form_00760,c03-081a,data\synthetic_form_anomalies\images\synthetic_form_00760.png,data\synthetic_form_anomalies\masks\synthetic_form_00760_mask.png,blur,1,11227
synthetic_form_00761,f07-084b,data\synthetic_form_anomalies\images\synthetic_form_00761.png,data\synthetic_form_anomalies\masks\synthetic_form_00761_mask.png,thickening,1,17848
synthetic_form_00762,a01-113u,data\synthetic_form_anomalies\images\synthetic_form_00762.png,data\synthetic_form_anomalies\masks\synthetic_form_00762_mask.png,thinning,1,2250
synthetic_form_00763,n01-000,data\synthetic_form_anomalies\images\synthetic_form_00763.png,data\synthetic_form_anomalies\masks\synthetic_form_00763_mask.png,blur,1,15565
synthetic_form_00764,n02-000,data\synthetic_form_anomalies\images\synthetic_form_00764.png,data\synthetic_form_anomalies\masks\synthetic_form_00764_mask.png,thickening,1,3551
synthetic_form_00765,b05-017,data\synthetic_form_anomalies\images\synthetic_form_00765.png,data\synthetic_form_anomalies\masks\synthetic_form_00765_mask.png,thickening,1,6853
synthetic_form_00766,d06-086,data\synthetic_form_anomalies\images\synthetic_form_00766.png,data\synthetic_form_anomalies\masks\synthetic_form_00766_mask.png,blur,1,17403
synthetic_form_00767,g06-042g,data\synthetic_form_anomalies\images\synthetic_form_00767.png,data\synthetic_form_anomalies\masks\synthetic_form_00767_mask.png,dropout,1,5546
synthetic_form_00768,d06-086,data\synthetic_form_anomalies\images\synthetic_form_00768.png,data\synthetic_form_anomalies\masks\synthetic_form_00768_mask.png,dropout,1,6364
synthetic_form_00769,l04-071,data\synthetic_form_anomalies\images\synthetic_form_00769.png,data\synthetic_form_anomalies\masks\synthetic_form_00769_mask.png,blur,1,6730
synthetic_form_00770,k07-063a,data\synthetic_form_anomalies\images\synthetic_form_00770.png,data\synthetic_form_anomalies\masks\synthetic_form_00770_mask.png,blur,1,9573
synthetic_form_00771,e07-072,data\synthetic_form_anomalies\images\synthetic_form_00771.png,data\synthetic_form_anomalies\masks\synthetic_form_00771_mask.png,blur,1,11266
synthetic_form_00772,e04-019,data\synthetic_form_anomalies\images\synthetic_form_00772.png,data\synthetic_form_anomalies\masks\synthetic_form_00772_mask.png,blur,1,3162
synthetic_form_00773,n02-049,data\synthetic_form_anomalies\images\synthetic_form_00773.png,data\synthetic_form_anomalies\masks\synthetic_form_00773_mask.png,thinning,1,6687
synthetic_form_00774,j01-066,data\synthetic_form_anomalies\images\synthetic_form_00774.png,data\synthetic_form_anomalies\masks\synthetic_form_00774_mask.png,dropout,1,6026
synthetic_form_00775,n02-127,data\synthetic_form_anomalies\images\synthetic_form_00775.png,data\synthetic_form_anomalies\masks\synthetic_form_00775_mask.png,thickening,1,6281
synthetic_form_00776,h07-020,data\synthetic_form_anomalies\images\synthetic_form_00776.png,data\synthetic_form_anomalies\masks\synthetic_form_00776_mask.png,dropout,1,4688
synthetic_form_00777,g06-018c,data\synthetic_form_anomalies\images\synthetic_form_00777.png,data\synthetic_form_anomalies\masks\synthetic_form_00777_mask.png,thinning,1,19613
synthetic_form_00778,r02-054,data\synthetic_form_anomalies\images\synthetic_form_00778.png,data\synthetic_form_anomalies\masks\synthetic_form_00778_mask.png,dropout,1,9611
synthetic_form_00779,n04-044,data\synthetic_form_anomalies\images\synthetic_form_00779.png,data\synthetic_form_anomalies\masks\synthetic_form_00779_mask.png,thinning,1,4569
synthetic_form_00780,e06-046,data\synthetic_form_anomalies\images\synthetic_form_00780.png,data\synthetic_form_anomalies\masks\synthetic_form_00780_mask.png,blur,1,9667
synthetic_form_00781,r02-013,data\synthetic_form_anomalies\images\synthetic_form_00781.png,data\synthetic_form_anomalies\masks\synthetic_form_00781_mask.png,blur,1,10704
synthetic_form_00782,n02-037,data\synthetic_form_anomalies\images\synthetic_form_00782.png,data\synthetic_form_anomalies\masks\synthetic_form_00782_mask.png,thinning,1,9202
synthetic_form_00783,g06-042a,data\synthetic_form_anomalies\images\synthetic_form_00783.png,data\synthetic_form_anomalies\masks\synthetic_form_00783_mask.png,blur,1,2713
synthetic_form_00784,g07-026b,data\synthetic_form_anomalies\images\synthetic_form_00784.png,data\synthetic_form_anomalies\masks\synthetic_form_00784_mask.png,thickening,1,10693
synthetic_form_00785,c04-023,data\synthetic_form_anomalies\images\synthetic_form_00785.png,data\synthetic_form_anomalies\masks\synthetic_form_00785_mask.png,blur,1,2713
synthetic_form_00786,g06-037c,data\synthetic_form_anomalies\images\synthetic_form_00786.png,data\synthetic_form_anomalies\masks\synthetic_form_00786_mask.png,thinning,1,11074
synthetic_form_00787,f07-076a,data\synthetic_form_anomalies\images\synthetic_form_00787.png,data\synthetic_form_anomalies\masks\synthetic_form_00787_mask.png,thinning,1,5417
synthetic_form_00788,p03-163,data\synthetic_form_anomalies\images\synthetic_form_00788.png,data\synthetic_form_anomalies\masks\synthetic_form_00788_mask.png,dropout,1,9619
synthetic_form_00789,f07-016,data\synthetic_form_anomalies\images\synthetic_form_00789.png,data\synthetic_form_anomalies\masks\synthetic_form_00789_mask.png,thickening,1,1530
synthetic_form_00790,g06-050n,data\synthetic_form_anomalies\images\synthetic_form_00790.png,data\synthetic_form_anomalies\masks\synthetic_form_00790_mask.png,thinning,1,2728
synthetic_form_00791,a06-039,data\synthetic_form_anomalies\images\synthetic_form_00791.png,data\synthetic_form_anomalies\masks\synthetic_form_00791_mask.png,dropout,1,30110
synthetic_form_00792,g06-026r,data\synthetic_form_anomalies\images\synthetic_form_00792.png,data\synthetic_form_anomalies\masks\synthetic_form_00792_mask.png,thickening,1,4503
synthetic_form_00793,j07-009,data\synthetic_form_anomalies\images\synthetic_form_00793.png,data\synthetic_form_anomalies\masks\synthetic_form_00793_mask.png,thickening,1,5168
synthetic_form_00794,j06-030,data\synthetic_form_anomalies\images\synthetic_form_00794.png,data\synthetic_form_anomalies\masks\synthetic_form_00794_mask.png,thinning,1,588
synthetic_form_00795,p01-168,data\synthetic_form_anomalies\images\synthetic_form_00795.png,data\synthetic_form_anomalies\masks\synthetic_form_00795_mask.png,thickening,1,2217
synthetic_form_00796,h07-040,data\synthetic_form_anomalies\images\synthetic_form_00796.png,data\synthetic_form_anomalies\masks\synthetic_form_00796_mask.png,thickening,1,2006
synthetic_form_00797,e06-021,data\synthetic_form_anomalies\images\synthetic_form_00797.png,data\synthetic_form_anomalies\masks\synthetic_form_00797_mask.png,blur,1,8937
synthetic_form_00798,g06-045k,data\synthetic_form_anomalies\images\synthetic_form_00798.png,data\synthetic_form_anomalies\masks\synthetic_form_00798_mask.png,blur,1,5750
synthetic_form_00799,h05-012,data\synthetic_form_anomalies\images\synthetic_form_00799.png,data\synthetic_form_anomalies\masks\synthetic_form_00799_mask.png,thinning,1,4908
synthetic_form_00800,a01-063x,data\synthetic_form_anomalies\images\synthetic_form_00800.png,data\synthetic_form_anomalies\masks\synthetic_form_00800_mask.png,thinning,1,4487
synthetic_form_00801,l04-130,data\synthetic_form_anomalies\images\synthetic_form_00801.png,data\synthetic_form_anomalies\masks\synthetic_form_00801_mask.png,blur,1,1715
synthetic_form_00802,p03-087,data\synthetic_form_anomalies\images\synthetic_form_00802.png,data\synthetic_form_anomalies\masks\synthetic_form_00802_mask.png,dropout,1,6578
synthetic_form_00803,m04-238,data\synthetic_form_anomalies\images\synthetic_form_00803.png,data\synthetic_form_anomalies\masks\synthetic_form_00803_mask.png,thickening,1,20221
synthetic_form_00804,a03-011,data\synthetic_form_anomalies\images\synthetic_form_00804.png,data\synthetic_form_anomalies\masks\synthetic_form_00804_mask.png,thickening,1,1129
synthetic_form_00805,b03-114,data\synthetic_form_anomalies\images\synthetic_form_00805.png,data\synthetic_form_anomalies\masks\synthetic_form_00805_mask.png,thickening,1,7873
synthetic_form_00806,d06-091,data\synthetic_form_anomalies\images\synthetic_form_00806.png,data\synthetic_form_anomalies\masks\synthetic_form_00806_mask.png,thinning,1,5514
synthetic_form_00807,e07-090,data\synthetic_form_anomalies\images\synthetic_form_00807.png,data\synthetic_form_anomalies\masks\synthetic_form_00807_mask.png,blur,1,5070
synthetic_form_00808,m03-020,data\synthetic_form_anomalies\images\synthetic_form_00808.png,data\synthetic_form_anomalies\masks\synthetic_form_00808_mask.png,dropout,1,2887
synthetic_form_00809,b01-073,data\synthetic_form_anomalies\images\synthetic_form_00809.png,data\synthetic_form_anomalies\masks\synthetic_form_00809_mask.png,thickening,1,6590
synthetic_form_00810,b03-092,data\synthetic_form_anomalies\images\synthetic_form_00810.png,data\synthetic_form_anomalies\masks\synthetic_form_00810_mask.png,thinning,1,3201
synthetic_form_00811,e01-050,data\synthetic_form_anomalies\images\synthetic_form_00811.png,data\synthetic_form_anomalies\masks\synthetic_form_00811_mask.png,dropout,1,2500
synthetic_form_00812,e06-070,data\synthetic_form_anomalies\images\synthetic_form_00812.png,data\synthetic_form_anomalies\masks\synthetic_form_00812_mask.png,dropout,1,7030
synthetic_form_00813,c06-005,data\synthetic_form_anomalies\images\synthetic_form_00813.png,data\synthetic_form_anomalies\masks\synthetic_form_00813_mask.png,thickening,1,3058
synthetic_form_00814,n04-044,data\synthetic_form_anomalies\images\synthetic_form_00814.png,data\synthetic_form_anomalies\masks\synthetic_form_00814_mask.png,dropout,1,11249
synthetic_form_00815,b06-075(1),data\synthetic_form_anomalies\images\synthetic_form_00815.png,data\synthetic_form_anomalies\masks\synthetic_form_00815_mask.png,thickening,1,32346
synthetic_form_00816,r02-000,data\synthetic_form_anomalies\images\synthetic_form_00816.png,data\synthetic_form_anomalies\masks\synthetic_form_00816_mask.png,dropout,1,9358
synthetic_form_00817,e07-003,data\synthetic_form_anomalies\images\synthetic_form_00817.png,data\synthetic_form_anomalies\masks\synthetic_form_00817_mask.png,thickening,1,4008
synthetic_form_00818,a02-057,data\synthetic_form_anomalies\images\synthetic_form_00818.png,data\synthetic_form_anomalies\masks\synthetic_form_00818_mask.png,dropout,1,5874
synthetic_form_00819,r03-110,data\synthetic_form_anomalies\images\synthetic_form_00819.png,data\synthetic_form_anomalies\masks\synthetic_form_00819_mask.png,thickening,1,4972
synthetic_form_00820,n03-064,data\synthetic_form_anomalies\images\synthetic_form_00820.png,data\synthetic_form_anomalies\masks\synthetic_form_00820_mask.png,blur,1,1104
synthetic_form_00821,g06-047b,data\synthetic_form_anomalies\images\synthetic_form_00821.png,data\synthetic_form_anomalies\masks\synthetic_form_00821_mask.png,blur,1,3449
synthetic_form_00822,f07-076a,data\synthetic_form_anomalies\images\synthetic_form_00822.png,data\synthetic_form_anomalies\masks\synthetic_form_00822_mask.png,dropout,1,10982
synthetic_form_00823,g06-109,data\synthetic_form_anomalies\images\synthetic_form_00823.png,data\synthetic_form_anomalies\masks\synthetic_form_00823_mask.png,dropout,1,18261
synthetic_form_00824,g06-042c,data\synthetic_form_anomalies\images\synthetic_form_00824.png,data\synthetic_form_anomalies\masks\synthetic_form_00824_mask.png,thickening,1,5515
synthetic_form_00825,b01-057,data\synthetic_form_anomalies\images\synthetic_form_00825.png,data\synthetic_form_anomalies\masks\synthetic_form_00825_mask.png,dropout,1,15377
synthetic_form_00826,c03-084c,data\synthetic_form_anomalies\images\synthetic_form_00826.png,data\synthetic_form_anomalies\masks\synthetic_form_00826_mask.png,thickening,1,4875
synthetic_form_00827,r02-065,data\synthetic_form_anomalies\images\synthetic_form_00827.png,data\synthetic_form_anomalies\masks\synthetic_form_00827_mask.png,dropout,1,6502
synthetic_form_00828,b03-025,data\synthetic_form_anomalies\images\synthetic_form_00828.png,data\synthetic_form_anomalies\masks\synthetic_form_00828_mask.png,thickening,1,3083
synthetic_form_00829,n02-040,data\synthetic_form_anomalies\images\synthetic_form_00829.png,data\synthetic_form_anomalies\masks\synthetic_form_00829_mask.png,thinning,1,2276
