sample_id,form_id,writer_id,image_path,image_width,image_height,skew,baseline_deviation,word_spacing_cv,character_height_cv,average_word_height,average_word_width,stroke_density,slant_angle,writing_area,connected_component_count,num_lines,num_words,num_components,segmentation_error_count
a03-054,a03-054,053,data/raw/IAM/images/formsA-D/a03-054.png,2479,3542,-95.0,6.852375377607863,0.33536005060025165,0.5235107334725657,83.67532467532467,199.5974025974026,0.10016375223164142,-21.181818181818183,0.38529862021101474,249,11,77,229,2
a03-059,a03-059,054,data/raw/IAM/images/formsA-D/a03-059.png,2479,3542,0.0,8.384077788488064,0.39090983241810484,0.6043817554140896,96.01234567901234,304.0,0.0646170301575707,-7.0,0.48020765736534715,398,12,81,417,4
a03-063,a03-063,055,data/raw/IAM/images/formsA-D/a03-063.png,2479,3542,-30.0,5.3470271597146635,0.374179216506876,0.5992293394501998,56.91836734693877,157.1734693877551,0.05000811012655556,42.09090909090909,0.3938947121945175,550,11,98,522,1
a03-066,a03-066,056,data/raw/IAM/images/formsA-D/a03-066.png,2479,3542,-30.0,8.145706546026576,0.3643443859062202,0.40894843149319593,82.63793103448276,213.41379310344828,0.08292689042491679,-11.0,0.29977229393193056,272,8,58,211,0
a03-071,a03-071,000,data/raw/IAM/images/formsA-D/a03-071.png,2479,3542,127.0,8.518568470270797,0.38874217587940313,0.4253010827379487,43.770270270270274,162.24324324324326,0.04432490197338818,-20.333333333333332,0.3401746892986348,217,9,74,215,2
a03-073,a03-073,000,data/raw/IAM/images/formsA-D/a03-073.png,2479,3542,95.0,4.70311740228902,0.31307001841271725,0.39062488189108013,43.784946236559136,167.58064516129033,0.042920993523563954,-19.0,0.452282515877584,255,12,93,248,1
a03-080,a03-080,000,data/raw/IAM/images/formsA-D/a03-080.png,2479,3542,30.0,5.159528524074182,0.32493919567918816,0.3951392221348498,44.2,201.52857142857144,0.04672356318291253,-18.6,0.36897175119108927,225,10,70,220,2
a03-089,a03-089,000,data/raw/IAM/images/formsA-D/a03-089.png,2479,3542,63.0,6.520469215379995,0.256883142070794,0.3912303687670215,49.125,173.375,0.04383501737749442,-12.5,0.12864948685844207,68,4,24,63,1
a04-000,a04-000,058,data/raw/IAM/images/formsA-D/a04-000.png,2479,3542,-63.0,7.802386875864362,0.3611209305739675,0.561403662596959,85.26530612244898,205.46938775510205,0.06241867597854374,-5.285714285714286,0.27448090783587215,156,7,49,150,0
a04-003,a04-003,058,data/raw/IAM/images/formsA-D/a04-003.png,2479,3542,-159.0,7.159335475399587,0.3197066019278833,0.5460318030870399,85.21818181818182,212.61818181818182,0.06124473042902046,-12.0,0.3134854517073855,154,8,55,153,0
a04-006,a04-006,058,data/raw/IAM/images/formsA-D/a04-006.png,2479,3542,30.0,11.746174954136864,0.37844672115666,0.5775605395064471,84.93406593406593,196.0,0.06277524630807994,-7.7272727272727275,0.47432948341449316,253,11,91,248,1
a04-010,a04-010,058,data/raw/IAM/images/formsA-D/a04-010.png,2479,3542,-30.0,10.064463066013653,0.29905301086272523,0.6302785521549356,89.43055555555556,210.51388888888889,0.06402046835577982,-10.555555555555555,0.38458796408179924,210,9,72,213,0
a04-015,a04-015,059,data/raw/IAM/images/formsA-D/a04-015.png,2479,3542,-127.0,10.629230428729453,0.3428596852426252,0.45406030200305236,71.89156626506023,137.6265060240964,0.06973401212121212,15.25,0.29361543800219986,355,8,83,342,0
a04-019,a04-019,059,data/raw/IAM/images/formsA-D/a04-019.png,2479,3542,-30.0,9.72100598009043,0.3528464981067481,0.46175149508445024,72.41573033707866,123.38202247191012,0.07401295461493927,14.75,0.2801242463799245,381,8,89,368,0
a04-023,a04-023,059,data/raw/IAM/images/formsA-D/a04-023.png,2479,3542,-95.0,9.706899980458576,0.4100402739954142,0.46979136723948356,77.8048780487805,122.26829268292683,0.0759906976744186,15.571428571428571,0.25710035443974444,327,7,82,311,2
a04-027,a04-027,059,data/raw/IAM/images/formsA-D/a04-027.png,2479,3542,-63.0,7.7035945776420895,0.3003676921545823,0.47417828469708234,70.98648648648648,120.3108108108108,0.07117175421565455,16.333333333333332,0.22806321832927934,323,6,74,306,0
a04-031,a04-031,060,data/raw/IAM/images/formsA-D/a04-031.png,2479,3542,-159.0,9.277436528049414,0.2974169545737134,0.47077142931281335,60.76744186046512,144.2325581395349,0.04300479989621846,21.2,0.35115979308062373,298,10,86,300,0
a04-035,a04-035,060,data/raw/IAM/images/formsA-D/a04-035.png,2479,3542,-30.0,12.591452896615912,0.29772474719140357,0.5195837036341814,61.3855421686747,157.0843373493976,0.04204121243690392,14.0,0.3673135535562531,344,10,83,348,1
a04-039,a04-039,060,data/raw/IAM/images/formsA-D/a04-039.png,2479,3542,-95.0,8.445567928265413,0.2890839205595329,0.48350232585682446,60.69879518072289,151.3855421686747,0.04497484388803161,15.8,0.3604570885557258,319,10,83,321,0
a04-043,a04-043,060,data/raw/IAM/images/formsA-D/a04-043.png,2479,3542,-63.0,6.715561921295549,0.3070068551533368,0.48235428599174957,58.294117647058826,155.83823529411765,0.03962303341694662,19.22222222222222,0.31581877266497643,269,9,68,273,0
a04-047,a04-047,061,data/raw/IAM/images/formsA-D/a04-047.png,2479,3542,-95.0,17.98467144214268,0.2847128030923019,0.6839256391810918,83.56,151.84,0.05748349868123335,13.666666666666666,0.3402539547899704,196,9,75,189,0
a04-050,a04-050,061,data/raw/IAM/images/formsA-D/a04-050.png,2479,3542,-127.0,21.595464786999912,0.4251954361979227,0.6746310582708301,85.33333333333333,136.5873015873016,0.05351526177481302,18.142857142857142,0.28169998968181964,155,7,63,156,0
a04-054,a04-054,061,data/raw/IAM/images/formsA-D/a04-054.png,2479,3542,-159.0,18.69770064222206,0.30865625683066655,0.7019047191374257,77.91304347826087,118.7536231884058,0.05423944901061828,15.857142857142858,0.2585185917437702,155,7,69,162,0
a04-059,a04-059,061,data/raw/IAM/images/formsA-D/a04-059.png,2479,3542,-127.0,17.021539337673858,0.429743431983989,0.7067251756679178,83.29729729729729,129.8108108108108,0.05758700783888509,21.5,0.29482674226347166,193,8,74,184,1
a04-066,a04-066,062,data/raw/IAM/images/formsA-D/a04-066.png,2479,3542,30.0,13.58687445040291,0.3390963458550698,0.7226164440251875,93.57377049180327,184.59016393442624,0.047038049541178455,19.0,0.3333178826365069,203,9,61,178,2
a04-069,a04-069,062,data/raw/IAM/images/formsA-D/a04-069.png,2479,3542,-63.0,15.907119043397678,0.3935792613445312,0.7249715949224906,89.11764705882354,161.98529411764707,0.0416606966426246,12.333333333333334,0.3656330340301787,181,9,68,170,2
a04-072,a04-072,062,data/raw/IAM/images/formsA-D/a04-072.png,2479,3542,-30.0,13.947565378681263,0.27577739901443743,0.7660637095405203,86.05263157894737,176.46052631578948,0.04183593246425143,9.545454545454545,0.4037263664129336,235,11,76,241,1
a04-081,a04-081,063,data/raw/IAM/images/formsA-D/a04-081.png,2479,3542,-63.0,2.448289803313838,0.2632822622052611,0.5212150054342674,75.83333333333333,206.95,0.046204677775805336,0.0,0.35413361565211016,329,10,60,328,0
a04-085,a04-085,063,data/raw/IAM/images/formsA-D/a04-085.png,2479,3542,-95.0,4.637281425769496,0.2809613330656703,0.571571764695763,76.08955223880596,185.56716417910448,0.04564110420607316,-1.0,0.37540694743809605,352,10,67,369,0
a04-089,a04-089,063,data/raw/IAM/images/formsA-D/a04-089.png,2479,3542,-63.0,7.741728194652614,0.3285023735305121,0.49403304182573415,76.6986301369863,165.3835616438356,0.049614502023589344,-1.8,0.3519738587876161,332,10,73,329,0
a04-092,a04-092,064,data/raw/IAM/images/formsA-D/a04-092.png,2479,3542,-95.0,8.191280755070045,0.32639072949897874,0.5330007151620044,77.53932584269663,171.75280898876406,0.044889708531924664,7.181818181818182,0.4235114202667739,450,11,89,479,0
a04-096,a04-096,064,data/raw/IAM/images/formsA-D/a04-096.png,2479,3542,-30.0,7.286388495934373,0.3253861971945921,0.5140664589334311,79.30666666666667,167.13333333333333,0.041039882814485534,8.0,0.3696932266043233,379,10,75,388,0
a04-099,a04-099,064,data/raw/IAM/images/formsA-D/a04-099.png,2479,3542,-95.0,10.320359687877856,0.3602773908719656,0.5606005386073687,76.34117647058824,179.47058823529412,0.043051474500110494,4.636363636363637,0.4174318937459755,431,11,85,461,1
a04-103,a04-103,064,data/raw/IAM/images/formsA-D/a04-103.png,2479,3542,63.0,7.138285577365216,0.2702704870688575,0.5433289844692455,81.6029411764706,176.5735294117647,0.04279800682160918,6.555555555555555,0.3375741889693869,326,9,68,347,0
a05-000,a05-000,000,data/raw/IAM/images/formsA-D/a05-000.png,2479,3542,63.0,8.130012806631322,0.42829581300303593,0.392880032486662,45.96491228070175,174.56140350877192,0.04324683733651622,-15.0,0.294263911720109,165,8,57,163,0
a05-004,a05-004,065,data/raw/IAM/images/formsA-D/a05-004.png,2479,3542,-127.0,6.972998230534651,0.32489636540021427,0.4387735119548887,62.48148148148148,189.08641975308643,0.05566837747059671,-5.6,0.30821634650317326,382,10,81,383,2
a05-009,a05-009,065,data/raw/IAM/images/formsA-D/a05-009.png,2479,3542,-127.0,5.469751221231847,0.24993205306094693,0.42828830310161226,64.63934426229508,169.01639344262296,0.052217591365727914,-6.75,0.26473125240159634,244,8,61,252,0
a05-013,a05-013,000,data/raw/IAM/images/formsA-D/a05-013.png,2479,3542,254.0,6.425248376111855,0.34253980240331267,0.43677071034300624,46.583333333333336,181.85,0.038580163808423454,-21.666666666666668,0.3256811764274451,196,9,60,193,3
a05-017,a05-017,000,data/raw/IAM/images/formsA-D/a05-017.png,2479,3542,63.0,5.8041124054633215,0.2961925954353348,0.40200953695788944,42.445945945945944,184.2027027027027,0.03691763169784118,-19.727272727272727,0.41012819371028325,219,11,74,213,1
a05-022,a05-022,000,data/raw/IAM/images/formsA-D/a05-022.png,2479,3542,159.0,4.973459347224668,0.3338237656097827,0.40190531566773896,42.07936507936508,173.85714285714286,0.03632708447109437,-18.77777777777778,0.3269856404184762,189,9,63,187,0
a05-025,a05-025,000,data/raw/IAM/images/formsA-D/a05-025.png,2479,3542,63.0,6.686813021920048,0.276671734857444,0.4355305137794069,45.2972972972973,197.55405405405406,0.03941707609098408,-20.636363636363637,0.41462696589237796,267,11,74,265,1
a05-029,a05-029,000,data/raw/IAM/images/formsA-D/a05-029.png,2479,3542,95.0,5.610153339003789,0.3626280489272976,0.43200176647552424,42.02777777777778,177.27777777777777,0.037455007539277205,-18.8,0.3746251118087588,209,10,72,205,0
a05-039,a05-039,000,data/raw/IAM/images/formsA-D/a05-039.png,2479,3542,30.0,7.268360073740155,0.4101475699860005,0.4657227874757828,46.70886075949367,198.73417721518987,0.04132909884182222,-21.181818181818183,0.4176993008920329,265,11,79,260,3
a05-044,a05-044,000,data/raw/IAM/images/formsA-D/a05-044.png,2479,3542,63.0,6.478732068755852,0.4012311331762137,0.4105835712231723,48.077922077922075,191.84415584415584,0.040488430531929805,-20.636363636363637,0.4354490765911921,229,11,77,225,1
a05-048,a05-048,000,data/raw/IAM/images/formsA-D/a05-048.png,2479,3542,63.0,5.199629250518409,0.23443731370832985,0.41989887140837995,44.65882352941176,173.54117647058823,0.04034656741108354,-19.181818181818183,0.413068875106513,245,11,85,239,0
a05-053,a05-053,000,data/raw/IAM/images/formsA-D/a05-053.png,2479,3542,95.0,6.164341336236106,0.33634122576118886,0.4403199898621377,43.91954022988506,170.73563218390805,0.03984311206225982,-16.454545454545453,0.41199992984548467,269,11,87,260,1
a05-058,a05-058,000,data/raw/IAM/images/formsA-D/a05-058.png,2479,3542,127.0,7.835629911333582,0.3543233613944057,0.4537212813405484,42.484848484848484,167.8939393939394,0.036789245550464776,-20.77777777777778,0.321624172694906,195,9,66,183,0
a05-062,a05-062,000,data/raw/IAM/images/formsA-D/a05-062.png,2479,3542,63.0,7.255314044515247,0.3272571644774063,0.43589542614125254,46.65277777777778,154.01388888888889,0.0391383569349671,-17.666666666666668,0.3352684287142431,204,9,72,188,4
a05-069,a05-069,000,data/raw/IAM/images/formsA-D/a05-069.png,2479,3542,159.0,5.532600278669638,0.29041805002147747,0.43403677267016294,45.18421052631579,177.9078947368421,0.03779152128498118,-17.545454545454547,0.4132260394427818,222,11,76,217,1
a05-073,a05-073,000,data/raw/IAM/images/formsA-D/a05-073.png,2479,3542,159.0,7.4472147695322795,0.3934360536794235,0.4228449783309478,43.44565217391305,148.94565217391303,0.04258569572529493,-16.818181818181817,0.40725675573177195,247,11,92,239,2
a05-080,a05-080,000,data/raw/IAM/images/formsA-D/a05-080.png,2479,3542,159.0,3.8346640352667136,0.21680209642527504,0.42845889159934075,47.87301587301587,196.63492063492063,0.04006572224931802,-19.6,0.3684745196750388,211,10,63,206,1
a05-084,a05-084,000,data/raw/IAM/images/formsA-D/a05-084.png,2479,3542,95.0,4.7062401161647855,0.33605617540915117,0.42209804490367986,47.3768115942029,197.84057971014494,0.042892115593699785,-16.0,0.3787724280910524,203,10,69,196,0
a05-089,a05-089,000,data/raw/IAM/images/formsA-D/a05-089.png,2479,3542,127.0,8.610101034047911,0.3382144839332215,0.43781233682084336,47.252873563218394,174.60919540229884,0.045528059784895415,-19.363636363636363,0.4125053612399492,238,11,87,230,1
a05-094,a05-094,000,data/raw/IAM/images/formsA-D/a05-094.png,2479,3542,190.0,8.497531488268777,0.4084434947374923,0.4485683615190003,46.62068965517241,181.5977011494253,0.041260132966001326,-21.727272727272727,0.4452158151054971,246,11,87,239,1
a05-099,a05-099,000,data/raw/IAM/images/formsA-D/a05-099.png,2479,3542,63.0,7.838518241419537,0.3496417589855786,0.4802529382236834,46.641975308641975,163.08641975308643,0.03809538503825396,-21.4,0.39859369807455464,230,10,81,221,1
a05-104,a05-104,000,data/raw/IAM/images/formsA-D/a05-104.png,2479,3542,95.0,6.695334535892542,0.3599577001425519,0.41762469704291255,47.38805970149254,191.02985074626866,0.039810036476002904,-21.4,0.3697368454019979,190,10,67,183,1
a05-108,a05-108,000,data/raw/IAM/images/formsA-D/a05-108.png,2479,3542,159.0,6.090183046015061,0.2868109560542932,0.4489367737405059,44.389830508474574,180.91525423728814,0.041783200007833074,-26.75,0.29078534107735926,177,8,59,173,1
a05-113,a05-113,000,data/raw/IAM/images/formsA-D/a05-113.png,2479,3542,222.0,4.443779788556823,0.3003940838849767,0.4005821049870718,44.042857142857144,182.0142857142857,0.03530955716743221,-21.8,0.38530545344302647,193,10,70,190,1
a05-116,a05-116,000,data/raw/IAM/images/formsA-D/a05-116.png,2479,3542,127.0,6.071194706336226,0.3738110128492268,0.47417679521378825,44.2027027027027,192.8108108108108,0.04016410735655392,-20.8,0.38704644707240426,241,10,74,230,2
a05-121,a05-121,000,data/raw/IAM/images/formsA-D/a05-121.png,2479,3542,286.0,6.761123233714332,0.3704103314184005,0.43834023842605835,50.984375,204.1875,0.03799916610220249,-14.0,0.384860268377465,175,10,64,170,1
a05-125,a05-125,000,data/raw/IAM/images/formsA-D/a05-125.png,2479,3542,286.0,4.4991609933221755,0.3292948459178553,0.4515624577935575,48.44444444444444,222.15555555555557,0.039008497642462406,-19.25,0.2948218451138633,144,8,45,140,0
a06-000,a06-000,066,data/raw/IAM/images/formsA-D/a06-000.png,2479,3542,-30.0,10.835000437347949,0.3378433521035371,0.6211968909253,98.07936507936508,147.88888888888889,0.05682080812082793,19.75,0.3035485657159895,207,8,63,194,0
a06-004,a06-004,066,data/raw/IAM/images/formsA-D/a06-004.png,2479,3542,0.0,8.390502684453107,0.27747338254714704,0.6092806944765676,84.68493150684931,144.54794520547946,0.04892328678993519,22.8,0.3823694414220047,229,10,73,219,0
a06-008,a06-008,067,data/raw/IAM/images/formsA-D/a06-008.png,2479,3542,-159.0,10.90381655455638,0.347155096842568,0.537984523371071,65.53246753246754,140.2077922077922,0.05491931567567902,-8.25,0.2945551212910071,275,8,77,275,2
a06-014,a06-014,068,data/raw/IAM/images/formsA-D/a06-014.png,2479,3542,-127.0,7.839408320805395,0.37791519027401177,0.48263973969002316,91.24324324324324,205.3918918918919,0.049170937495390456,17.181818181818183,0.41692760122351297,335,11,74,334,1
a06-020,a06-020,069,data/raw/IAM/images/formsA-D/a06-020.png,2479,3542,-95.0,5.940978150800814,0.2724276318387235,0.5239956941783691,49.729729729729726,106.75675675675676,0.05025113542295904,-11.0,0.20361664748426592,279,6,74,266,0
a06-025,a06-025,070,data/raw/IAM/images/formsA-D/a06-025.png,2479,3542,-159.0,6.494160888947413,0.27431499395968884,0.4967829439618848,59.967213114754095,193.80327868852459,0.03934779873554421,32.111111111111114,0.3475910237753197,267,9,61,265,0
a06-036,a06-036,071,data/raw/IAM/images/formsA-D/a06-036.png,2479,3542,-63.0,8.599914721952373,0.4519710822574954,0.6009778844904026,91.51515151515152,193.21212121212122,0.06722923129469678,38.75,0.32343623193720533,255,8,66,254,0
a06-039,a06-039,072,data/raw/IAM/images/formsA-D/a06-039.png,2479,3542,-30.0,10.156011294149636,0.3272159402058806,0.6237004429774307,70.33333333333333,215.6,0.040683561860553004,35.0,0.41104976893425954,316,11,75,327,3
a06-044,a06-044,073,data/raw/IAM/images/formsA-D/a06-044.png,2479,3542,30.0,8.327499269364408,0.32913834064899045,0.45425765305177324,69.97142857142858,137.72857142857143,0.0759858116823291,39.57142857142857,0.2670044409174844,259,7,70,238,1
a06-051,a06-051,074,data/raw/IAM/images/formsA-D/a06-051.png,2479,3542,-63.0,16.8111507763817,0.28335831728402944,0.5401475884477974,76.63513513513513,169.09459459459458,0.0832144545150247,19.22222222222222,0.31710159808797056,95,9,74,94,0
a06-057,a06-057,075,data/raw/IAM/images/formsA-D/a06-057.png,2479,3542,-127.0,9.023911191403847,0.32093731866940634,0.33924904287516566,46.25333333333333,102.45333333333333,0.05989071038251366,2.0,0.2084135763564706,331,6,75,331,0
a06-064,a06-064,076,data/raw/IAM/images/formsA-D/a06-064.png,2479,3542,-30.0,9.148549384191288,0.3132710175912964,0.5835559090594754,55.532467532467535,175.06493506493507,0.04026689351493435,22.4,0.3721799536205766,246,10,77,251,1
a06-070,a06-070,077,data/raw/IAM/images/formsA-D/a06-070.png,2479,3542,-30.0,8.972138216591844,0.3595886732608717,0.5451875802394521,65.33333333333333,169.7536231884058,0.05400204876290186,5.444444444444445,0.31084964634607726,194,9,69,190,0
a06-075,a06-075,078,data/raw/IAM/images/formsA-D/a06-075.png,2479,3542,-127.0,22.331032625032798,0.3589237115652864,0.6818732624747321,86.51470588235294,187.9264705882353,0.06645659109156406,20.77777777777778,0.3205765243403141,167,9,68,162,0
a06-090,a06-090,079,data/raw/IAM/images/formsA-D/a06-090.png,2479,3542,-159.0,9.259068282717367,0.3491122735625554,0.4867707772601717,71.52564102564102,165.0,0.07591681461456211,7.222222222222222,0.36128299853153845,159,9,78,157,0
a06-095,a06-095,080,data/raw/IAM/images/formsA-D/a06-095.png,2479,3542,-63.0,12.095945833622359,0.39385155287573254,0.5207226500015193,110.33333333333333,222.09722222222223,0.059045781038317015,24.818181818181817,0.4455381158820484,322,11,72,300,0
a06-100,a06-100,081,data/raw/IAM/images/formsA-D/a06-100.png,2479,3542,-159.0,15.275926597375477,0.5098748647478145,0.6268458733653007,64.3076923076923,122.3076923076923,0.05931608326179868,29.857142857142858,0.2507488652848809,185,7,78,174,1
a06-110,a06-110,082,data/raw/IAM/images/formsA-D/a06-110.png,2479,3542,-30.0,22.44641716936016,0.3352083230573153,0.6548371563055195,90.36,239.38,0.0644905019056526,25.88888888888889,0.31710159808797056,70,9,50,70,1
